source,target
White_etal_2021,di_Santo_etal_2017_b
White_etal_2021,Blevins_2012
White_etal_2021,Standen_2005
White_etal_2021,Thompson_1914
White_etal_2021,Videler_1993
White_etal_2021,Brill_1979
White_etal_2021,McPhee_2014
White_etal_2021,Yanase_etal_2012
White_etal_2021,Claireaux_2006
White_etal_2021,Brett_1979
White_etal_2021,Ohlberger_etal_2006
White_etal_2021,Williams_2009
White_etal_2021,Sepulveda_etal_2003
White_etal_2021,DewarGraham_1994a
White_etal_2021,Taylor_2003
White_etal_2021,Maertens_etal_2015
White_etal_2021,Anderson_2011
White_etal_2021,Cumming_etal_2007
White_etal_2021,Fay_2013
White_etal_2021,Taylor_1997
White_etal_2021,Magnuson_1978
White_etal_2021,Blake_1983
White_etal_2021,Webb_1975
White_etal_2021,DewarGraham_1994c
White_etal_2021,Webb_etal_1984
White_etal_2021,Saadat_etal_2017
White_etal_2021,JayneLauder_1995
White_etal_2021,Katz_1998
White_etal_2021,Shadwick_2006_b
White_etal_2021,VidelerHess_1984
White_etal_2021,VidelerWardle_1991
White_etal_2021,Nangia_etal_2017
White_etal_2021,Knower_etal_1999
White_etal_2021,Gleiss_2019
White_etal_2021,Takagi_2015
White_etal_2021,Rohr_2004
White_etal_2021,SepulvedaDickson_2000
White_etal_2021,di_Santo_etal_2017
White_etal_2021,Webb_1998
White_etal_2021,Yu_etal_2011
White_etal_2021,Blix_1995
White_etal_2021,Wardle_etal_1989
White_etal_2021,Lauder_2006
White_etal_2021,Triantafyllou_etal_1993
White_etal_2021,Triantafyllou_etal_2000
White_etal_2021,Anderson_etal_1998
Wiguna_etal_2009,Anderson_1999
Wiguna_etal_2009,Ayers_etal_2000
Wiguna_etal_2009,Balakrishnan_2002
Wiguna_etal_2009,Bandyopadhyay_2004
Wiguna_etal_2009,Borgen_etal_2003
Wiguna_etal_2009,Dickinson_etal_1999
Wiguna_etal_2009,Fish_etal_2003
Wiguna_etal_2009,Guo_etal_2003
Wiguna_etal_2009,Hellbaum_etal_1997
Wiguna_etal_2009,Heo_etal_2007
Wiguna_etal_2009,Liu_etal_2005
Wiguna_etal_2009,Myszka_1999
Wiguna_etal_2009,Sfakiotakis_etal_1999
Wiguna_etal_2009,Tangorra_etal_2007
Wiguna_etal_2009,Yoon_etal_2004
Wiguna_etal_2009,Zhang_etal_2007
Wise_etal_2018,Akanyeti_etal_2017
Wise_etal_2018,Aleyev_1977
Wise_etal_2018,Bale_etal_2014_c
Wise_etal_2018,Bale_etal_2014_b
Wise_etal_2018,Borazjani_2015
Wise_etal_2018,Borazjani_2008
Wise_etal_2018,Borazjani_2010
Wise_etal_2018,Daniel_1984
Wise_etal_2018,DomeniciBlake_1997
Wise_etal_2018,Drucker_2000
Wise_etal_2018,Drucker_2001_b
Wise_etal_2018,Dubois_1978
Wise_etal_2018,Dubois_etal_1974
Wise_etal_2018,Faber_1995
Wise_etal_2018,Ferná_2015
Wise_etal_2018,Fish_2006
Wise_etal_2018,Kloke_2015
Wise_etal_2018,Koochesfahani_1989
Wise_etal_2018,Lauder_2005
Wise_etal_2018,Lauder_etal_2003
Wise_etal_2018,Lighthill_1970
Wise_etal_2018,Madgwick_etal_2011
Wise_etal_2018,Plew_etal_2007
Wise_etal_2018,Smits_2000
Wise_etal_2018,Tytell_2004
Wise_etal_2018,Tytell_2004_b
Wise_etal_2018,Tytell_2006
Wise_etal_2018,Tytell_2007
Wise_etal_2018,Tytell_2011_b
Wise_etal_2018,Tytell_2004_c
Wise_etal_2018,Videler_1993
Wise_etal_2018,Webb_1991
Wise_etal_2018,WenLauder_2013
Wise_etal_2018,Wen_etal_2012_b
Wise_etal_2018,Wen_etal_2018
Wise_etal_2018,Wickham_2009
Wise_etal_2018,Wu_etal_2007
Wise_etal_2018,Xiong_2014
Wolf_etal_2020,Bainbridge_1958
Wolf_etal_2020,Barrett_etal_1999
Wolf_etal_2020,Colgate_2004
Wolf_etal_2020,Coral_etal_2018
Wolf_etal_2020,Dewey_etal_2014
Wolf_etal_2020,Dickson_etal_2000
Wolf_etal_2020,Drucker_1996
Wolf_etal_2020,Feilich_2015
Wolf_etal_2020,Fish_2006
Wolf_etal_2020,Gelman_2006
Wolf_etal_2020,Gravish_2018
Wolf_etal_2020,Hemmati_etal_2019
Wolf_etal_2020,Jusufi_etal_2017
Wolf_etal_2020,Katzschmann_etal_2018
Wolf_etal_2020,Lauder_2011_b
Wolf_etal_2020,Lauder_2015
Wolf_etal_2020,Lauder_etal_2012
Wolf_etal_2020,Lauder_etal_2011
Wolf_etal_2020,Lauder_etal_2002
Wolf_etal_2020,Li_etal_2018
Wolf_etal_2020,Liao_2004
Wolf_etal_2020,Long_etal_1996
Wolf_etal_2020,Long_1998
Wolf_etal_2020,Long_2012
Wolf_etal_2020,Long_etal_1994
Wolf_etal_2020,Lucas_etal_2014
Wolf_etal_2020,MacIver_etal_2004
Wolf_etal_2020,McHenry_etal_1995
Wolf_etal_2020,Mcletchie_2003
Wolf_etal_2020,Mignano_etal_2019
Wolf_etal_2020,Mosadegh_etal_2014
Wolf_etal_2020,Nauen_2002
Wolf_etal_2020,Park_etal_2014
Wolf_etal_2020,Quinn_etal_2015
Wolf_etal_2020,Shadwick_2005
Wolf_etal_2020,Shelton_etal_2014
Wolf_etal_2020,Souri_2020
Wolf_etal_2020,Tytell_2004_c
Wolf_etal_2020,Tytell_etal_2010
Wolf_etal_2020,WenLauder_2013
Wolf_etal_2020,Wen_etal_2018
Wolf_etal_2020,Wright_2019
Wolf_etal_2020,Xiong_2014
Wolf_etal_2020,Zhou_2020
Wolf_etal_2020,Zhu_etal_2019
Wolf_etal_2020,Ziegler_etal_2011
WolfLauder_2022,Alben_etal_2012
WolfLauder_2022,Bainbridge_1958
WolfLauder_2022,Barrett_etal_1999
WolfLauder_2022,Lauder_etal_2002
WolfLauder_2022,Colgate_2004
WolfLauder_2022,di_Santo_etal_2021
WolfLauder_2022,Dickinson_etal_2000
WolfLauder_2022,Drucker_1996
WolfLauder_2022,Drucker_1999
WolfLauder_2022,Feilich_2015
WolfLauder_2022,Fish_2006
WolfLauder_2022,Friedman_etal_2021
WolfLauder_2022,FujiwaraYamaguchi_2017
WolfLauder_2022,Gibouin_etal_2018
WolfLauder_2022,Gravish_2018
WolfLauder_2022,Higham_etal_2021
WolfLauder_2022,Jayne_1995_b
WolfLauder_2022,Jusufi_etal_2017
WolfLauder_2022,Katzschmann_etal_2018
WolfLauder_2022,Lauder_2011_b
WolfLauder_2022,Lauder_2015
WolfLauder_2022,Lauder_2007
WolfLauder_2022,Leftwich_2011
WolfLauder_2022,Leftwich_etal_2012
WolfLauder_2022,Liu_2018
WolfLauder_2022,Long_etal_1996
WolfLauder_2022,Lucas_etal_2015
WolfLauder_2022,MacIver_etal_2004
WolfLauder_2022,McHenry_etal_1995
WolfLauder_2022,Mcletchie_2003
WolfLauder_2022,Oceans_2003
WolfLauder_2022,Mignano_etal_2019
WolfLauder_2022,Mosadegh_etal_2014
WolfLauder_2022,Nauen_2002
WolfLauder_2022,Nguyen_etal_2021
WolfLauder_2022,Shadwick_2006_b
WolfLauder_2022,Shelton_etal_2014
WolfLauder_2022,Smits_2019
WolfLauder_2022,Struebig_etal_2020
WolfLauder_2022,Tytell_2006
WolfLauder_2022,Tytell_etal_2018
WolfLauder_2022,Tytell_2004_b
WolfLauder_2022,WenLauder_2013
WolfLauder_2022,White_etal_2021
WolfLauder_2022,Wolf_etal_2020
Wu_etal_2014,Bandyopadhyay_2005
Wu_etal_2014,Bandyopadhyay_etal_2008
Wu_etal_2014,Tan_2011
Wu_etal_2014,Yan_etal_2005
Wu_etal_2014,Liang_etal_2011
Wu_etal_2014,LiuHu_2010
Wu_etal_2014,Nguyen_etal_2013
Wu_etal_2014,Sfakiotakis_etal_1999
Wu_etal_2014,Islam_2008
Wu_etal_2014,Herrel_etal_2011
Wu_etal_2014,Niu_etal_2013
Wu_etal_2014,Zhou_etal_2013
Wu_etal_2014,Zelenin_2011
Wu_etal_2014,Ijspeert_2008
Wu_etal_2014,Ajallooeian_etal_2012
Wu_etal_2014,Wu_2010
Wu_etal_2014,Zhou_2012
Wu_etal_2014,Yu_etal_2011_b
Wu_etal_2014,Yu_etal_2007_b
Wu_etal_2014,Guertin_2009
Wu_etal_2014,Silver_etal_2007
Wu_etal_2014,Long_etal_1997
Wu_etal_2014,Buchli_1997
Wu_etal_2014,Kane_1983
Wu_etal_2014,Su_etal_2013
Wu_etal_2014,Wu_etal_2012
Wu_etal_2014,Conte_etal_2010
Wu_etal_2014,DAout_1999
Wu_etal_2014,Tytell_2004_c
Xie_etal_2020,Fukuda_etal_2018
Xie_etal_2020,Gray_1933
Xie_etal_2020,Lighthill_1975
Xie_etal_2020,Kaya_2007
Xie_etal_2020,Lu_etal_2013
Xie_etal_2020,Hover_etal_2004
Xie_etal_2020,Valdivia_y_Alvarado_2006
Xie_etal_2020,Valdivia_y_Alvarado_2003
Xie_etal_2020,Valdivia_y_Alvarado_2007
Xie_etal_2020,Epps_etal_2009
Xie_etal_2020,ChenJiang_2019
Xie_etal_2020,Yu_etal_2012
Xie_etal_2020,Yu_etal_2011_b
Xie_etal_2020,Wen_etal_2010_b
Xie_etal_2020,Wen_etal_2013_b
Xie_etal_2020,Marchese_etal_2014
Xie_etal_2020,Donati_etal_2016
Xie_etal_2020,Du_etal_2015
Xie_etal_2020,Marder_2001
Xie_etal_2020,Crespi_etal_2008
Xie_etal_2020,Yu_etal_2013
Xie_etal_2020,Yu_etal_2016_e
Xie_etal_2020,Stefanini_etal_2012
Xie_etal_2020,Manfredi_etal_2013
Xie_etal_2020,Wang_etal_2019
Xie_etal_2020,Yu_etal_2016_f
Xie_etal_2020,Zhao_etal_2009
Xie_etal_2020,Sfakiotakis_etal_1999
Xie_etal_2020,LiuHu_2010
Xie_etal_2020,Chen_etal_2010
Xie_etal_2020,Zhang_etal_2014_b
Xie_etal_2020,Katzschmann_etal_2018
Xie_etal_2020,Li_2012
Xie_etal_2020,Li_etal_2012_b
Xie_etal_2020,Li_etal_2013
Xie_etal_2020,Liao_etal_2012
Xie_etal_2020,Liao_etal_2014
Xie_etal_2020,Alexander_1988
Xie_etal_2020,Linzey_2012
Xie_etal_2020,Zhong_etal_2017b
Xie_etal_2020,Yu_etal_2012_b
Xie_etal_2020,Howell_2001
Xie_etal_2020,Lighthill_1971
Xie_etal_2020,Wang_etal_2015
Xie_etal_2020,Bing_etal_2017
Xie_etal_2020,Wang_etal_2013
Xie_etal_2020,Alexander_2003
Xie_etal_2020,Triantafyllou_etal_1991
Xie_etal_2020,Triantafyllou_etal_2000
Yu_etal_2005,Sfakiotakis_etal_1999
Yu_etal_2005,Tong_2000
Yu_etal_2005,Triantafyllou_1995
Yu_etal_2005,Anderson_etal_1997
Yu_etal_2005,Mehran_2000
Yu_etal_2005,Gray_1936
Yu_etal_2005,Taylor_1952
Yu_etal_2005,Wu_1961
Yu_etal_2005,Lighthill_1960
Yu_etal_2005,Lighthill_1970
Yu_etal_2005,Lighthill_1971
Yu_etal_2005,Cheng_1994
Yu_etal_2005,Hirata_2000
Yu_etal_2005,Czarnowski_etal_1997
Yu_etal_2005,Barrett_etal_1999
Yu_etal_2005,Barrett_etal_1996
Yu_etal_2005,Harper_etal_1998
Yu_etal_2005,Kelly_2000
Yu_etal_2005,MasonBurdick_2000
Yu_etal_2005,HunterZweifel_1971
Yu_etal_2005,Hirata_etal_2000
Yu_etal_2005,DomeniciBlake_1997
Yu_etal_2009,Dario_etal_2008
Yu_etal_2009,Hu_2006_b
Yu_etal_2009,Epps_2007
Yu_etal_2009,Morangsen_etal_2007
Yu_etal_2009,Blake_2006
Yu_etal_2009,Verhagen_2004
Yu_etal_2009,Wakeling_2001
Yu_etal_2009,DomeniciBlake_1997
Yu_etal_2009,Bandyopadhyay_2002
Yu_etal_2009,Kato_2000
Yu_etal_2009,Read_etal_2003
Yu_etal_2009,McIsaacOstrowski_2003
Yu_etal_2009,Hirata_etal_2000
Yu_etal_2009,LiuHu_2005
Yu_etal_2009,Yu_etal_2008
Yu_etal_2009,Yu_etal_2004
Yu_etal_2009,Yu_etal_2008_c
Yu_etal_2009,Sfakiotakis_etal_1999
Yu_etal_2009,Weihs_1972
Yu_etal_2009,Li_2004
Yu_etal_2004,Triantafyllou_1995
Yu_etal_2004,Anderson_etal_1997
Yu_etal_2004,Mojarrad_2000
Yu_etal_2004,Sfakiotakis_etal_1999
Yu_etal_2004,Tong_2000
Yu_etal_2004,Gray_1936
Yu_etal_2004,Breder_1926
Yu_etal_2004,Taylor_1952
Yu_etal_2004,Wu_1961
Yu_etal_2004,Lighthill_1960
Yu_etal_2004,Lighthill_1970
Yu_etal_2004,Lighthill_1971
Yu_etal_2004,Cheng_1994
Yu_etal_2004,Hirata_2000
Yu_etal_2004,Czarnowski_etal_1997
Yu_etal_2004,Barrett_etal_1999
Yu_etal_2004,Barrett_etal_1996
Yu_etal_2004,Harper_etal_1998
Yu_etal_2004,Kelly_2000
Yu_etal_2004,MasonBurdick_2000
Yu_etal_2004,Morgansen_etal_2001
Yu_etal_2004,Kato_2000
Yu_etal_2004,Hirata_etal_2000
Yu_etal_2004,Bullo_etal_2000
Yu_etal_2004,Saimek_2004
Yu_etal_2004,Borgen_etal_2000
Yu_etal_2004,HunterZweifel_1971
Yu_etal_2004,DomeniciBlake_1997
Yu_etal_2004,Ying_2000
Yu_etal_2004,Zhu_etal_1995
Yu_etal_2004,Ying_2000_b
Yu_etal_2004,Yu_etal_2003_b
Yu_etal_2004,Khatib_1986
Yu_etal_2004,Jarvis_1993
Yu_etal_2016,Sfakiotakis_etal_1999
Yu_etal_2016,Fish_2013
Yu_etal_2016,Lauder_2015
Yu_etal_2016,Wen_etal_2012_b
Yu_etal_2016,Witt_etal_2015
Yu_etal_2016,Du_etal_2015
Yu_etal_2016,Colgate_2004
Yu_etal_2016,Yu_etal_2004
Yu_etal_2016,Roper_etal_2011
Yu_etal_2016,Tan_2011
Yu_etal_2016,Yu_etal_2011_b
Yu_etal_2016,Yu_etal_2016_g
Yu_etal_2016,Liang_etal_2011
Yu_etal_2016,Hu_etal_2014
Yu_etal_2016,Zhou_2012
Yu_etal_2016,Su_etal_2014
Yu_etal_2016,Ryuh_etal_2015
Yu_etal_2016,Jia_2015
Yu_etal_2016,WenLauder_2013
Yu_etal_2016,Barrett_etal_1999
Yu_etal_2016,Clapham_2014
Yu_etal_2016,Marchese_etal_2014
Yu_etal_2016,LiuHu_2010
Yu_etal_2016,Wu_etal_2014
Yu_etal_2016,Tomie_etal_2005
Yu_etal_2016,Yu_etal_2008
Yu_etal_2016,Zhang_etal_2015
Yu_etal_2016,Bainbridge_1958
Zhang_etal_2010,Barrett_etal_1999
Zhang_etal_2010,Barrett_1996_b
Zhang_etal_2010,Yu_etal_2004
Zhang_etal_2010,Yu_etal_2005_b
Zhang_etal_2010,Hirata_etal_2000
Zhang_etal_2010,MasonBurdick_2000
Zhang_etal_2010,Tao_etal_2006
Zhang_etal_2010,Garner_etal_2000
Zhang_etal_2010,Rediniotis_etal_2002
Zhang_etal_2010,Tangorra_2007
Zhang_etal_2010,Guo_etal_2003
Zhang_etal_2010,Jamie_1999
Zhang_etal_2010,Jung_etal_2003
Zhang_etal_2010,Laurent_2001
Zhang_etal_2010,McIsaacOstrowski_2003
Zhang_etal_2010,Ijspeert_2006
Zhang_etal_2010,Suzumori_etal_2007
Zhang_etal_2010,Trivedi_etal_2008
Zhang_etal_2010,Lauder_2006_c
Zhang_etal_2010,Lauder_etal_2006
Zhang_etal_2010,Shadwick_2006
Zhang_etal_2010,Sfakiotakis_etal_1999
Zhang_etal_2010,Lauder_etal_2005
Zhang_etal_2010,Wu_1961
Zhang_etal_2010,Yao-Tsu_1971
Zhang_etal_2010,Cheng_1991
Zhang_etal_2010,Lighthill_1960
Zhang_etal_2010,Lighthill_1970
Zhang_etal_2010,Lighthill_1969
Zhang_etal_2010,Lighthill_1971
Zhang_etal_2010,Cheng_etal_1998
Zhang_etal_2010,Mollendorf_etal_2003
Zhang_etal_2010,Philen_etal_2007
Zhang_etal_2010,Philen_etal_2007_b
Zhang_etal_2010,Shan_etal_2006
Zhang_etal_2010,Philen_etal_2006
Zhang_etal_2010,Shan_etal_2009
Zhang_etal_2010,Luo_1999
Zhang_etal_2010,Green_1970
Zhang_etal_2010,Herakovich_1997
Zhang_etal_2010,Joshi_1990
Zhang_etal_2010,Meirovitch_2001
Zhang_etal_2010,Tangorra_etal_2008
Zhang_etal_2010,Zhang_etal_2009
Zhang_etal_2010,Webb_1971
Zhang_etal_2010,Triantafyllou_1995
Zhao_etal_2009,Bandyopadhyay_2005
Zhao_etal_2009,Taylor_1952
Zhao_etal_2009,Wu_1961
Zhao_etal_2009,Lighthill_1960
Zhao_etal_2009,Triantafyllou_1995
Zhao_etal_2009,Barrett_etal_1999
Zhao_etal_2009,Anderson_1997
Zhao_etal_2009,Kato_2000
Zhao_etal_2009,Liu_etal_2006
Zhao_etal_2009,Low_2006_b
Zhao_etal_2009,Morganson_etal_2007
Zhao_etal_2009,Barrett_etal_1996
Zhao_etal_2009,Liu_2004
Zhao_etal_2009,Yu_etal_2007_b
Zhao_etal_2009,Kelly_etal_1998
Zhao_etal_2009,Kelly_2000
Zhao_etal_2009,McIsaac_2002
Zhao_etal_2009,Morgansen_2003
Zhao_etal_2009,Morgansen_etal_2006
Zhao_etal_2009,Marder_2001
Zhao_etal_2009,Ziegler_etal_2005
Zhao_etal_2009,Grillner_1975
Zhao_etal_2009,Delcomyn_1980
Zhao_etal_2009,Buchanan_1987
Zhao_etal_2009,Grillner_etal_1991
Zhao_etal_2009,Brown_1914
Zhao_etal_2009,Taga_etal_1991
Zhao_etal_2009,Ito_etal_1998
Zhao_etal_2009,Crespi_etal_2005
Zhao_etal_2009,Zhang_etal_2008_b
Zhao_etal_2009,Yu_etal_2004
Zhao_etal_2009,Low_2007
ZhongDu_2016,Wen_etal_2012
ZhongDu_2016,Yu_etal_2004
ZhongDu_2016,Ren_etal_2014
ZhongDu_2016,Jia_2014
ZhongDu_2016,Triantafyllou_etal_2000
ZhongDu_2016,Wang_etal_2009_b
ZhongDu_2016,Low_etal_2006
ZhongDu_2016,Chen_etal_2010
ZhongDu_2016,Tan_etal_2006
ZhongDu_2016,Valdivia_y_Alvarado_2007
ZhongDu_2016,Epps_etal_2009
ZhongDu_2016,Fiazza_etal_2020
ZhongDu_2016,el_Daou_etal_2014
ZhongDu_2016,Feilich_2015
ZhongDu_2016,Kopman_etal_2015
ZhongDu_2016,Sfakiotakis_etal_1999
ZhongDu_2016,Lee_2007
ZhongDu_2016,Bisshopp_1945
ZhongDu_2016,Haslach_1985
ZhongDu_2016,Yin_2004
ZhongDu_2016,Howell_2011
ZhongDu_2016,Yu_etal_2005_c
ZhongDu_2016,Zhong_etal_2013
ZhongDu_2016,Li_2013
ZhongDu_2016,Wu_etal_2005
ZhongDu_2016,Liao_etal_2014
ZhongDu_2016,Du_etal_2015
ZhongDu_2016,Su_2009
ZhongDu_2016,Su_2008
ZhongDu_2016,Chen_etal_2011_c
ZhongDu_2016,Khoshnam_2013
ZhongDu_2016,Lighthill_1971
ZhongDu_2016,Cech_2002
ZhongDu_2016,AndersonChhabra_2002
ZhongDu_2016,Yu_etal_2004
ZhongDu_2016,Wen_etal_2010_b
ZhongDu_2016,LiuHu_2010
ZhongDu_2016,Valdivia_y_Alvarado_2003
ZhongDu_2016,Clapham_2015
ZhongDu_2016,HarperBlake_1990
Zhong_etal_2017,Kinsey_etal_2006
Zhong_etal_2017,Barrett_1988
Zhong_etal_2017,AndersonChhabra_2002
Zhong_etal_2017,Yu_etal_2004
Zhong_etal_2017,Wen_etal_2010_b
Zhong_etal_2017,LiuHu_2010
Zhong_etal_2017,Valdivia_y_Alvarado_2003
Zhong_etal_2017,Clapham_2015
Zhong_etal_2017,Paxton_2004
Zhong_etal_2017,Liu_etal_2006
Zhong_etal_2017,Valdivia_y_Alvarado_2005_b
Zhong_etal_2017,MasonBurdick_2000
Zhong_etal_2017,Epstein_etal_2006
Zhong_etal_2017,Deng_2005
Zhong_etal_2017,Zhong_2013
Zhong_etal_2017,ZhongDu_2016
Zhong_etal_2017,Zhong_2016
Zhong_etal_2017,Zhong_etal_2017b
Zhong_etal_2017,DeBitetto_1995
Zhong_etal_2017,Zhou_2012
Zhong_etal_2017,Hu_etal_2006_b
Zhong_etal_2017,Yu_etal_2016_h
Zhong_etal_2017b,Du_etal_2015
Zhong_etal_2017b,Wen_etal_2012
Zhong_etal_2017b,Phamduy_etal_2016_b
Zhong_etal_2017b,Li_etal_2014
Zhong_etal_2017b,Yu_etal_2016_b
Zhong_etal_2017b,Triantafyllou_etal_2000
Zhong_etal_2017b,Wang_etal_2008_b
Zhong_etal_2017b,Low_etal_2006
Zhong_etal_2017b,Chen_etal_2010
Zhong_etal_2017b,Tan_etal_2006
Zhong_etal_2017b,Valdivia_y_Alvarado_2007
Zhong_etal_2017b,Epps_etal_2009
Zhong_etal_2017b,Fiazza_etal_2010
Zhong_etal_2017b,el_Daou_etal_2014
Zhong_etal_2017b,Feilich_2015
Zhong_etal_2017b,Sfakiotakis_etal_1999
Zhong_etal_2017b,Lee_2007
Zhong_etal_2017b,Haslach_1985
Zhong_etal_2017b,Yin_2004
Zhong_etal_2017b,Howell_2001
Zhong_etal_2017b,Yu_etal_2005_c
Zhong_etal_2017b,Zheng_etal_2012
Zhong_etal_2017b,Li_etal_2013_b
Zhong_etal_2017b,Zhong_etal_2013
Zhong_etal_2017b,Liao_etal_2014
Zhong_etal_2017b,Lau_etal_2015
Zhong_etal_2017b,Wu_2001
Zhong_etal_2017b,Su_2009
Zhong_etal_2017b,Su_2008
Zhong_etal_2017b,Khoshnam_2013
Zhong_etal_2017b,Lighthill_1975
Zhong_etal_2017b,Braun-Nesje_etal_1982
Zhong_etal_2017b,Videler_1993
Zhong_etal_2017b,Alexander_2003
Zhong_etal_2017b,Heo_etal_2007
Zhong_etal_2017b,Triantafyllou_etal_1991
Zhong_etal_2017b,Taylor_etal_2003
Zhong_etal_2017b,Rott_1990
Zhong_etal_2017b,Webb_1988_c
Zhong_etal_2017b,Lighthill_1969
Zhong_etal_2017b,AndersonChhabra_2002
Zhong_etal_2017b,Yu_etal_2004
Zhong_etal_2017b,Wen_etal_2010
Zhong_etal_2017b,LiuHu_2010
Zhong_etal_2017b,Clapham_2015
Zhong_etal_2017b,HarperBlake_1990
Zhong_etal_2017b,Lefrançois_etal_2005
Zhong_etal_2017b,Valdivia_y_Alvarado_2003
Zhong_etal_2018,Taylor_etal_2003
Zhong_etal_2018,Lighthill_1960
Zhong_etal_2018,Sfakiotakis_etal_1999
Zhong_etal_2018,AndersonChhabra_2002
Zhong_etal_2018,Yu_etal_2004
Zhong_etal_2018,Zhong_etal_2018_b
Zhong_etal_2018,LiuHu_2010
Zhong_etal_2018,Valdivia_y_Alvarado_2003
Zhong_etal_2018,Zhong_etal_2015
Zhong_etal_2018,Paxton_etal_1998
Zhong_etal_2018,Lauder_etal_2007
Zhong_etal_2018,Anderson_etal_1998
Zhong_etal_2018,WenLauder_2013
Zhong_etal_2018,Zhong_etal_2018_c
Zhong_etal_2018,Lauder_etal_2011
Zhong_etal_2018,Wardle_etal_1995
Zhong_etal_2018,Triantafyllou_etal_2000
Zhong_etal_2018,Lauder_2005
Zhong_etal_2018,Hover_etal_2004
Zhong_etal_2018,Lu_etal_2013
Zhong_etal_2018,Long_etal_2006
Zhong_etal_2018,Liu_2006
Zhong_etal_2018,Zhong_2016
Zhong_etal_2018,ZhongDu_2016
Zhong_etal_2018,Zhong_etal_2017b
Zhong_etal_2018,Newman_1973_b
Zhong_etal_2018,Epps_etal_2009
Zhong_etal_2018,Fossen_1994
Zhong_etal_2018,Hoerner_1985
Zhong_etal_2018,Pedley_1999
Zhong_etal_2018,Journee_2000
Zhong_etal_2018,Bainbridge_1958
Zhong_etal_2018,VidelerWardle_1991
Zhong_etal_2018,Kaya_2007
Zhong_etal_2018,Clapham_2015
Zhong_etal_2018,el_Daou_etal_2014
Zhong_etal_2018,Chowdhury_etal_2014
Zhong_etal_2018,Anderson_etal_2001_b
Zhong_etal_2018,Tytell_2004
Zhong_etal_2021,Lauder_etal_2011_b
Zhong_etal_2021,Long_1998
Zhong_etal_2021,Wu_1971_d
Zhong_etal_2021,Katz_1978
Zhong_etal_2021,Heathcote_2007
Zhong_etal_2021,Tangorra_etal_2010
Zhong_etal_2021,Esposito_etal_2012
Zhong_etal_2021,Fish_2020
Zhong_etal_2021,Zhu_etal_2019
Zhong_etal_2021,Katzschmann_etal_2018
Zhong_etal_2021,Clapham_2015
Zhong_etal_2021,Blight_1977
Zhong_etal_2021,Flammang_2008
Zhong_etal_2021,Long_1996
Zhong_etal_2021,Long_etal_2002_b
Zhong_etal_2021,Nguyen_etal_2017
Zhong_etal_2021,Nakashima_etal_1999
Zhong_etal_2021,Long_etal_2006_b
Zhong_etal_2021,Ziegler_etal_2011
Zhong_etal_2021,Nakabayashi_etal_2009
Zhong_etal_2021,Jusufi_etal_2017
Zhong_etal_2021,Park_etal_2014
Zhong_etal_2021,Behbahani_2017
Zhong_etal_2021,Yu_etal_2016_b
Zhong_etal_2021,Fish_2006
Zhong_etal_2021,Shadwick_2008
Zhong_etal_2021,Wainwright_2020
Zhong_etal_2021,Shadwick_etal_2002
Zhong_etal_2021,Dickinson_etal_2000
Zhong_etal_2021,Pabst_1996
Zhong_etal_2021,Katz_2001_b
Zhong_etal_2021,Bainbridge_1958
Zhong_etal_2021,Lighthill_1970
Zhong_etal_2021,Garrick_1936
Zhong_etal_2021,Sedov_1993
Zhong_etal_2021,Tytell_etal_2016
Zhong_etal_2021,Buren_etal_2019
Zhong_etal_2021,Quinn_etal_2015
Zhong_etal_2021,Weaver_etal_1990
Zhong_etal_2021,Eldredge_2019
Zhong_etal_2021,Borazjani_2012_b
Zhong_etal_2021,Wang_2000
Zhong_etal_2021,Lewin_2003
Zhong_etal_2021,Long_etal_1999
Zhong_etal_2021,Long_etal_1994
Zhong_etal_2021,Hunter_1971
Zhong_etal_2021,Herskin_1998
Zhong_etal_2021,Steinhausen_etal_2005
Zhong_etal_2021,Dickson_etal_2012
Zhong_etal_2021,Feilich_2017
Zhong_etal_2021,Yu_etal_2004
Zhong_etal_2021,LiuHu_2010
Zhong_etal_2021,Floryan_etal_2017
Zhong_etal_2021,Blank_etal_2007
Zhong_etal_2021,Shadwick_etal_2005
Zhong_etal_2021,Santo_etal_2017
Zhong_etal_2021,Flammang_2010
Zhong_etal_2021,Lucas_etal_2014
Zhong_etal_2021,Mcmahon_1984
Zhong_etal_2021,Fish_etal_2016
Zhong_etal_2021,Cai_etal_2012
Zhong_etal_2021,Challa_etal_2008
Zhong_etal_2021,Secord_2019
Zhong_etal_2021,Zhu_etal_2020
Zhong_etal_2021,Shoele_2016
Zhong_etal_2021,Zhong_etal_2019
Zhong_etal_2021,Liu_etal_2017_b
Zhong_etal_2021,Kopman_etal_2015
Zhong_etal_2021,FujiwaraYamaguchi_2017
Zhong_etal_2021,Zhong_etal_2013
Zhong_etal_2021,Shintake_etal_2018
Zhong_etal_2021,Masoomi_etal_2015
Zhong_etal_2021,Yu_etal_2016
Zhou_etal_2008,Sfakiotakis_etal_1999
Zhou_etal_2008,Barrett_etal_1999
Zhou_etal_2008,Gray_1936
Zhou_etal_2008,Lighthill_1970
Zhou_etal_2008,Lighthill_1971
Zhou_etal_2008,Wu_1961
Zhou_etal_2008,Tong_2000
Zhou_etal_2008,Triantafyllou_1995
Zhou_etal_2008,Terada_2004
Zhou_etal_2008,Ayers_2008
Zhou_etal_2008,Kato_1996
